title,type,date_added,Action & Adventure,Anime,International,Family,Classic,Comedy,Crime,Cult,Documentaries,Dramas,Faith & Spirituality,Horror,Independent,LGBTQ,Music,Reality,Romantic,Sci-Fi & Fantasy,Science & Nature,Sports,Mystery,Thriller,Teen,mean_price,averageRating
Dhan Dhana Dhan Goal,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,290.6433352515811,5.1
Dhoondte Reh Jaoge,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,290.6433352515811,5.6
Do Dooni Chaar,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,7.5
Edge of Fear,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,290.6433352515811,4.5
Follow This,TV Show,2018-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,5.2
Ghanchakkar,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290.6433352515811,5.9
Grandmaster,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290.6433352515811,6.9
Hattrick,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,4.3
Heroine,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,5.0
Himmatwala,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,1.7
Husbands in Goa,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,290.6433352515811,4.0
Kalakalappu,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,290.6433352515811,6.9
Marc Maron: Thinky Pain,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,7.3
Mumbai Meri Jaan,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,7.7
No One Killed Jessica,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,7.2
Oye Lucky! Lucky Oye!,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,7.7
Paan Singh Tomar,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,8.2
Raja Natwarlal,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290.6433352515811,6.2
Satyagraha,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,290.6433352515811,5.9
Settai,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,290.6433352515811,4.6
Sigaram Thodu,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290.6433352515811,6.2
Sommore: The Reign Continues,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,7.0
Vaya,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290.6433352515811,7.0
Welcome to Sajjanpur,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,6.9
Zokkomon,Movie,2018-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.6433352515811,4.1
Gun City,Movie,2018-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.02521813434106,6.3
Heneral Luna,Movie,2018-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.2
Dragon Tiger Gate,Movie,2018-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.1
Been So Long,Movie,2018-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340.02521813434106,5.5
Jefe,Movie,2018-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.5
Shirkers,Movie,2018-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.3
Terrorism Close Calls,TV Show,2018-10-26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.2
W/O Ram,Movie,2018-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.02521813434106,6.1
DreamWorks Spooky Stories,TV Show,2018-10-25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.6
Great News,TV Show,2018-10-25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.0
Ronnie Coleman: The King,Movie,2018-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.0
Here to Heart,TV Show,2018-10-23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,340.02521813434106,7.5
Accidentally in Love,TV Show,2018-10-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340.02521813434106,7.4
Ask the Doctor,TV Show,2018-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,340.02521813434106,6.5
Derren Brown: Sacrifice,Movie,2018-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.1
Gnome Alone,Movie,2018-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.6
Making a Murderer,TV Show,2018-10-19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,8.5
Naa Bangaaru Talli,Movie,2018-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.4
Oddbods: Party Monsters,Movie,2018-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.7
S Storm,Movie,2018-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.1
The Night Comes for Us,Movie,2018-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.9
Wanderlust,TV Show,2018-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340.02521813434106,6.7
Mr. Chandramouli,Movie,2018-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.02521813434106,5.1
My Babysitter's a Vampire,TV Show,2018-10-17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.0
Rake,TV Show,2018-10-16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,8.5
"Ron White: If You Quit Listening, I'll Shut Up",Movie,2018-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.6
Meghnadbodh Rohoshyo,Movie,2018-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.2
Sanju,Movie,2018-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.6
Soorma,Movie,2018-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,340.02521813434106,7.3
Apostle,Movie,2018-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.02521813434106,6.3
Feminists: What Were They Thinking?,Movie,2018-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340.02521813434106,7.1
The Kindergarten Teacher,Movie,2018-10-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.7
22 July,Movie,2018-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.02521813434106,6.8
Blood Pact,TV Show,2018-10-10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,8.7
Mo Amer: The Vagabond,Movie,2018-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.3
Pulang,Movie,2018-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.6
Sofia the First,TV Show,2018-10-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.9
Seven in Heaven,Movie,2018-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.4
Dancing Queen,TV Show,2018-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340.02521813434106,8.4
Empire Games,TV Show,2018-10-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.9
Private Life,Movie,2018-10-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.2
YG Future Strategy Office,TV Show,2018-10-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.7
The Black Prince,Movie,2018-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.8
Truth or Dare,Movie,2018-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.0
Joe Rogan: Strange Times,Movie,2018-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.3
Monty Python Conquers America,Movie,2018-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.9
Monty Python: Before the Flying Circus,Movie,2018-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.3
Monty Python's Flying Circus,TV Show,2018-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,8.8
Parrot Sketch Not Included: Twenty Years of Monty Python,Movie,2018-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,8.1
The Meaning of Monty Python,Movie,2018-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.4
25 Kille,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.1
A Witches' Ball,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.0
Agyaat,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,3.0
Bathinda Express,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,340.02521813434106,5.9
Dev.D,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.9
Dil Vil Pyaar Vyaar,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340.02521813434106,6.7
Ek Main Aur Ekk Tu,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.8
Haani,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340.02521813434106,7.7
Harishchandrachi Factory,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,8.4
Hot Date,TV Show,2018-10-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340.02521813434106,7.2
Jatt James Bond,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.8
Jodhaa Akbar,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.5
Judge Singh LLB,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.3
Kaminey,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340.02521813434106,7.4
Khoobsurat,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.4
Kisaan,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.5
Kismat Konnection,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.3
Kurbaan,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.02521813434106,5.7
Lock,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.0
Luv Shuv Tey Chicken Khurana,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.6
Motor Mitraan Di,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.1
Mugamoodi,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.1
Muran,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.3
My Friend Pinto,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.3
My Suicide,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340.02521813434106,7.0
Naan Sigappu Manithan,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.5
Nasha,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,3.2
Naughty Jatts,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340.02521813434106,6.2
Needhi Singh,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.2
Peace Haven,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.4
Phantom,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,6.0
Pizza,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.02521813434106,6.2
Saadey CM Saab,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.4
Sat Shri Akaal England,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.3
Udaan,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340.02521813434106,8.1
Vettai,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,340.02521813434106,6.0
Zindagi Kitni Haseen Hay,Movie,2018-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.02521813434106,5.5
Big Miracle,Movie,2018-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.5
Paradise Lost,Movie,2018-09-29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.0
Hold the Dark,Movie,2018-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,5.6
Made in Mexico,TV Show,2018-09-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,363.32684326171875,8.4
Skylanders Academy,TV Show,2018-09-28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.6
The 3rd Eye,Movie,2018-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,5.1
In Darkness,Movie,2018-09-22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,363.32684326171875,5.8
Battlefish,TV Show,2018-09-21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,363.32684326171875,7.0
The Good Cop,TV Show,2018-09-21,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.0
Transformers: Rescue Bots,TV Show,2018-09-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.6
The Angel,Movie,2018-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,363.32684326171875,6.7
The Land of Steady Habits,Movie,2018-09-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.2
The Rise of Phoenixes,TV Show,2018-09-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,363.32684326171875,8.4
Reversing Roe,Movie,2018-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.5
Life,TV Show,2018-09-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.9
Daniel Sloss: Live Shows,TV Show,2018-09-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,8.5
The Resistance Banker,Movie,2018-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.9
Show Me the Money,TV Show,2018-09-09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,8.2
Transformers Prime,TV Show,2018-09-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,8.0
Transformers: Robots in Disguise,TV Show,2018-09-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.6
City of Joy,Movie,2018-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.7
First and Last,TV Show,2018-09-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.7
Stretch Armstrong & the Flex Fighters,TV Show,2018-09-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.2
The Most Assassinated Woman in the World,Movie,2018-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,363.32684326171875,5.3
PK,Movie,2018-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,8.1
The Debt Collector,Movie,2018-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,5.9
Quantico,TV Show,2018-09-02,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,363.32684326171875,6.7
Carbon,Movie,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,363.32684326171875,6.5
Garbage,Movie,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,363.32684326171875,3.7
Love and Shukla,Movie,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.3
Once Again,Movie,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,363.32684326171875,6.9
Sisters,TV Show,2018-09-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363.32684326171875,7.5
Sparring,Movie,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,363.32684326171875,6.4
Cathedral of the Sea,TV Show,2018-08-31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.5
The Laws of Thermodynamics,Movie,2018-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.1
Undercover Law,TV Show,2018-08-31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.0
Naam Shabana,Movie,2018-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.2
Spyder,Movie,2018-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.3
Bert Kreischer: Secret Time,Movie,2018-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.3
One Last Shot,Movie,2018-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.5
The After Party,Movie,2018-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345.41000100840694,5.8
The Innocents,TV Show,2018-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,345.41000100840694,7.7
Mom,Movie,2018-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,345.41000100840694,7.2
Pad Man,Movie,2018-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.9
Stay Here,TV Show,2018-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,345.41000100840694,7.5
The Motive,Movie,2018-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.5
Bhavesh Joshi Superhero,Movie,2018-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.6
For Here or to Go?,Movie,2018-08-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.7
Afflicted,TV Show,2018-08-10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,345.41000100840694,6.2
All About the Washingtons,TV Show,2018-08-10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,4.8
The Guernsey Literary and Potato Peel Pie Society,Movie,2018-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.3
The Package,Movie,2018-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,5.6
Zion,Movie,2018-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,345.41000100840694,7.1
Perdida,Movie,2018-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,345.41000100840694,5.6
The Originals,TV Show,2018-08-09,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,345.41000100840694,8.2
Pretty Man,TV Show,2018-08-08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,345.41000100840694,8.0
2 States,Movie,2018-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.9
Cocaine Coast,TV Show,2018-08-03,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.9
Dinotrux Supercharged,TV Show,2018-08-03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.5
Like Father,Movie,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.1
7 Khoon Maaf,Movie,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,345.41000100840694,6.3
Fashion,Movie,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,6.9
Fitoor,Movie,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,5.4
Fiza,Movie,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345.41000100840694,6.0
Guzaarish,Movie,2018-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.41000100840694,7.4
